plate	cycle	well	tile	channel
1	1	6	150	DAPI,Cy3,AF594,Cy5,Cy7
1	1	6	151	DAPI,Cy3,AF594,Cy5,Cy7
1	1	6	152	DAPI,Cy3,AF594,Cy5,Cy7
1	1	6	153	DAPI,Cy3,AF594,Cy5,Cy7
1	1	6	154	DAPI,Cy3,AF594,Cy5,Cy7
1	1	6	155	DAPI,Cy3,AF594,Cy5,Cy7
1	1	6	156	DAPI,Cy3,AF594,Cy5,Cy7
1	1	6	157	DAPI,Cy3,AF594,Cy5,Cy7
1	1	6	158	DAPI,Cy3,AF594,Cy5,Cy7
1	1	6	159	DAPI,Cy3,AF594,Cy5,Cy7
1	1	6	160	DAPI,Cy3,AF594,Cy5,Cy7
1	1	6	161	DAPI,Cy3,AF594,Cy5,Cy7
1	1	6	162	DAPI,Cy3,AF594,Cy5,Cy7
1	1	6	163	DAPI,Cy3,AF594,Cy5,Cy7
1	1	6	164	DAPI,Cy3,AF594,Cy5,Cy7
1	1	6	165	DAPI,Cy3,AF594,Cy5,Cy7
1	1	6	166	DAPI,Cy3,AF594,Cy5,Cy7
1	1	6	167	DAPI,Cy3,AF594,Cy5,Cy7
1	1	6	168	DAPI,Cy3,AF594,Cy5,Cy7
1	1	6	169	DAPI,Cy3,AF594,Cy5,Cy7
1	1	6	170	DAPI,Cy3,AF594,Cy5,Cy7
1	1	6	171	DAPI,Cy3,AF594,Cy5,Cy7
1	1	6	172	DAPI,Cy3,AF594,Cy5,Cy7
1	1	6	173	DAPI,Cy3,AF594,Cy5,Cy7
1	1	6	174	DAPI,Cy3,AF594,Cy5,Cy7
1	1	6	175	DAPI,Cy3,AF594,Cy5,Cy7
1	1	6	176	DAPI,Cy3,AF594,Cy5,Cy7
1	1	6	177	DAPI,Cy3,AF594,Cy5,Cy7
1	1	6	178	DAPI,Cy3,AF594,Cy5,Cy7
1	1	6	179	DAPI,Cy3,AF594,Cy5,Cy7
1	1	6	180	DAPI,Cy3,AF594,Cy5,Cy7
1	1	6	181	DAPI,Cy3,AF594,Cy5,Cy7
1	1	6	182	DAPI,Cy3,AF594,Cy5,Cy7
1	1	6	183	DAPI,Cy3,AF594,Cy5,Cy7
1	1	6	184	DAPI,Cy3,AF594,Cy5,Cy7
1	1	6	185	DAPI,Cy3,AF594,Cy5,Cy7
1	1	6	186	DAPI,Cy3,AF594,Cy5,Cy7
1	1	6	187	DAPI,Cy3,AF594,Cy5,Cy7
1	1	6	188	DAPI,Cy3,AF594,Cy5,Cy7
1	1	6	189	DAPI,Cy3,AF594,Cy5,Cy7
1	1	6	190	DAPI,Cy3,AF594,Cy5,Cy7
1	1	6	191	DAPI,Cy3,AF594,Cy5,Cy7
1	1	6	192	DAPI,Cy3,AF594,Cy5,Cy7
1	1	6	193	DAPI,Cy3,AF594,Cy5,Cy7
1	1	6	194	DAPI,Cy3,AF594,Cy5,Cy7
1	1	6	195	DAPI,Cy3,AF594,Cy5,Cy7
1	1	6	196	DAPI,Cy3,AF594,Cy5,Cy7
1	1	6	197	DAPI,Cy3,AF594,Cy5,Cy7
1	1	6	198	DAPI,Cy3,AF594,Cy5,Cy7
1	1	6	199	DAPI,Cy3,AF594,Cy5,Cy7
1	1	6	200	DAPI,Cy3,AF594,Cy5,Cy7
1	1	6	201	DAPI,Cy3,AF594,Cy5,Cy7
1	1	6	202	DAPI,Cy3,AF594,Cy5,Cy7
1	1	6	203	DAPI,Cy3,AF594,Cy5,Cy7
1	1	6	204	DAPI,Cy3,AF594,Cy5,Cy7
1	1	6	205	DAPI,Cy3,AF594,Cy5,Cy7
1	1	6	206	DAPI,Cy3,AF594,Cy5,Cy7
1	1	6	207	DAPI,Cy3,AF594,Cy5,Cy7
1	1	6	208	DAPI,Cy3,AF594,Cy5,Cy7
1	1	6	209	DAPI,Cy3,AF594,Cy5,Cy7
1	1	6	210	DAPI,Cy3,AF594,Cy5,Cy7
1	1	6	211	DAPI,Cy3,AF594,Cy5,Cy7
1	1	6	212	DAPI,Cy3,AF594,Cy5,Cy7
1	1	6	213	DAPI,Cy3,AF594,Cy5,Cy7
1	1	6	214	DAPI,Cy3,AF594,Cy5,Cy7
1	1	6	215	DAPI,Cy3,AF594,Cy5,Cy7
1	1	6	216	DAPI,Cy3,AF594,Cy5,Cy7
1	1	6	217	DAPI,Cy3,AF594,Cy5,Cy7
1	1	6	218	DAPI,Cy3,AF594,Cy5,Cy7
1	1	6	219	DAPI,Cy3,AF594,Cy5,Cy7
1	1	6	220	DAPI,Cy3,AF594,Cy5,Cy7
1	1	6	221	DAPI,Cy3,AF594,Cy5,Cy7
1	1	6	222	DAPI,Cy3,AF594,Cy5,Cy7
1	1	6	223	DAPI,Cy3,AF594,Cy5,Cy7
1	1	6	224	DAPI,Cy3,AF594,Cy5,Cy7
1	1	6	225	DAPI,Cy3,AF594,Cy5,Cy7
1	1	6	226	DAPI,Cy3,AF594,Cy5,Cy7
1	1	6	227	DAPI,Cy3,AF594,Cy5,Cy7
1	1	6	228	DAPI,Cy3,AF594,Cy5,Cy7
1	1	6	229	DAPI,Cy3,AF594,Cy5,Cy7
1	1	6	230	DAPI,Cy3,AF594,Cy5,Cy7
1	1	6	231	DAPI,Cy3,AF594,Cy5,Cy7
1	1	6	232	DAPI,Cy3,AF594,Cy5,Cy7
1	1	6	233	DAPI,Cy3,AF594,Cy5,Cy7
1	1	6	234	DAPI,Cy3,AF594,Cy5,Cy7
1	1	6	235	DAPI,Cy3,AF594,Cy5,Cy7
1	1	6	236	DAPI,Cy3,AF594,Cy5,Cy7
1	1	6	237	DAPI,Cy3,AF594,Cy5,Cy7
1	1	6	238	DAPI,Cy3,AF594,Cy5,Cy7
1	1	6	239	DAPI,Cy3,AF594,Cy5,Cy7
1	1	6	240	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	0	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	1	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	2	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	3	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	4	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	5	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	6	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	7	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	8	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	9	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	10	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	11	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	12	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	13	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	14	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	15	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	16	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	17	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	18	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	19	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	20	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	21	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	22	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	23	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	24	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	25	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	26	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	27	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	28	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	29	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	30	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	31	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	32	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	33	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	34	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	35	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	36	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	37	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	38	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	39	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	40	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	41	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	42	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	43	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	44	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	45	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	46	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	47	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	48	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	49	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	50	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	51	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	52	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	53	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	54	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	55	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	56	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	57	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	58	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	59	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	60	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	61	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	62	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	63	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	64	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	65	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	66	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	67	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	68	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	69	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	70	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	71	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	72	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	73	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	74	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	75	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	76	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	77	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	78	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	79	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	80	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	81	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	82	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	83	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	84	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	85	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	86	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	87	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	88	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	89	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	90	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	91	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	92	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	93	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	94	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	95	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	96	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	97	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	98	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	99	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	100	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	101	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	102	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	103	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	104	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	105	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	106	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	107	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	108	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	109	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	110	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	111	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	112	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	113	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	114	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	115	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	116	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	117	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	118	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	119	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	120	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	121	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	122	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	123	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	124	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	125	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	126	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	127	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	128	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	129	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	130	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	131	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	132	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	133	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	134	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	135	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	136	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	137	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	138	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	139	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	140	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	141	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	142	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	143	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	144	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	145	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	146	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	147	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	148	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	149	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	150	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	151	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	152	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	153	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	154	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	155	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	156	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	157	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	158	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	159	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	160	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	161	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	162	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	163	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	164	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	165	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	166	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	167	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	168	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	169	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	170	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	171	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	172	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	173	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	174	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	175	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	176	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	177	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	178	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	179	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	180	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	181	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	182	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	183	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	184	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	185	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	186	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	187	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	188	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	189	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	190	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	191	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	192	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	193	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	194	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	195	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	196	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	197	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	198	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	199	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	200	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	201	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	202	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	203	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	204	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	205	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	206	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	207	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	208	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	209	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	210	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	211	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	212	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	213	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	214	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	215	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	216	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	217	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	218	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	219	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	220	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	221	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	222	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	223	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	224	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	225	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	226	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	227	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	228	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	229	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	230	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	231	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	232	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	233	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	234	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	235	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	236	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	237	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	238	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	239	DAPI,Cy3,AF594,Cy5,Cy7
1	2	3	240	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	0	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	1	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	2	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	3	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	4	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	5	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	6	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	7	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	8	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	9	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	10	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	11	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	12	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	13	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	14	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	15	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	16	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	17	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	18	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	19	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	20	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	21	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	22	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	23	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	24	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	25	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	26	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	27	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	28	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	29	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	30	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	31	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	32	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	33	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	34	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	35	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	36	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	37	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	38	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	39	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	40	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	41	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	42	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	43	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	44	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	45	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	46	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	47	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	48	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	49	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	50	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	51	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	52	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	53	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	54	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	55	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	56	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	57	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	58	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	59	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	60	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	61	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	62	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	63	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	64	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	65	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	66	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	67	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	68	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	69	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	70	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	71	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	72	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	73	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	74	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	75	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	76	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	77	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	78	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	79	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	80	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	81	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	82	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	83	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	84	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	85	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	86	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	87	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	88	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	89	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	90	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	91	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	92	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	93	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	94	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	95	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	96	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	97	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	98	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	99	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	100	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	101	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	102	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	103	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	104	DAPI,Cy3,AF594,Cy5,Cy7
